frequency_re,frequency_im,v(c1)_re,v(c1)_im,v(c1:bv_max)_re,v(c1:bv_max)_im,v(c1:cap)_re,v(c1:cap)_im,v(c1:cj)_re,v(c1:cj)_im,v(c1:cjsw)_re,v(c1:cjsw)_im,v(c1:del)_re,v(c1:del)_im,v(c1:di)_re,v(c1:di)_im,v(c1:narrow)_re,v(c1:narrow)_im,v(c1:short)_re,v(c1:short)_im,v(c1:tc1)_re,v(c1:tc1)_im,v(c1:tc2)_re,v(c1:tc2)_im,v(c1:thick)_re,v(c1:thick)_im,v(c1_bv_max)_re,v(c1_bv_max)_im,v(c1_dtemp)_re,v(c1_dtemp)_im,v(c1_ic)_re,v(c1_ic)_im,v(c1_l)_re,v(c1_l)_im,v(c1_m)_re,v(c1_m)_im,v(c1_scale)_re,v(c1_scale)_im,v(c1_tc1)_re,v(c1_tc1)_im,v(c1_tc2)_re,v(c1_tc2)_im,v(c1_temp)_re,v(c1_temp)_im,v(c1_w)_re,v(c1_w)_im,v(r1)_re,v(r1)_im,v(r1:af)_re,v(r1:af)_im,v(r1:bv_max)_re,v(r1:bv_max)_im,v(r1:ef)_re,v(r1:ef)_im,v(r1:kf)_re,v(r1:kf)_im,v(r1:lf)_re,v(r1:lf)_im,v(r1:narrow)_re,v(r1:narrow)_im,v(r1:r)_re,v(r1:r)_im,v(r1:rsh)_re,v(r1:rsh)_im,v(r1:short)_re,v(r1:short)_im,v(r1:tc1)_re,v(r1:tc1)_im,v(r1:tc2)_re,v(r1:tc2)_im,v(r1:tce)_re,v(r1:tce)_im,v(r1:wf)_re,v(r1:wf)_im,v(r1_ac)_re,v(r1_ac)_im,v(r1_bv_max)_re,v(r1_bv_max)_im,v(r1_dtemp)_re,v(r1_dtemp)_im,v(r1_l)_re,v(r1_l)_im,v(r1_m)_re,v(r1_m)_im,v(r1_scale)_re,v(r1_scale)_im,v(r1_tc)_re,v(r1_tc)_im,v(r1_tc2)_re,v(r1_tc2)_im,v(r1_tce)_re,v(r1_tce)_im,v(r1_temp)_re,v(r1_temp)_im,v(r1_w)_re,v(r1_w)_im,v(vin)_re,v(vin)_im,v(vin_acmag)_re,v(vin_acmag)_im,v(vin_acphase)_re,v(vin_acphase)_im,v(vin_freq)_re,v(vin_freq)_im,v(vin_phase)_re,v(vin_phase)_im,v(vin_pwr)_re,v(vin_pwr)_im,v(vin_z0)_re,v(vin_z0)_im
31.62277660168376,0.0,-73073.30985295834,-176626.5730722414,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07307330984298985,-0.1766265730481465,-0.07307330983302136,-0.1766265730240515,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.307323678048423e-05,-0.0001766263964476886,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07307330984292386,0.1766265730479873,-0.07307323676463898,-0.1766263964093888,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.9620209356750203,-0.1911456379801447,0.00333612062704732,0.0167904328232484,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
35.48133892335751,0.0,-90210.90110354385,-192269.1963742428,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0902109010925758,-0.1922691963508663,-0.09021090108160776,-0.1922691963274898,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.021081089662465e-05,-0.0001922690041135335,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09021090109410637,0.1922691963541285,-0.0902108108770633,-0.1922690040718417,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.9526527911963171,-0.2123804382324606,0.003706737808524118,0.01662692785963659,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
39.81071705534968,0.0,-110834.6075990263,-207684.8419119828,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1108346075750062,-0.2076848418669732,-0.1108346075750062,-0.2076848418669732,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001108344967663901,-0.0002076846342308347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1108346075845102,0.2076848418847821,-0.1108344967423567,-0.2076846341858002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.9411152866703949,-0.2354088014248255,0.004108658568889942,0.0164255604207356,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
44.66835921509626,0.0,-135373.0373934312,-222172.5893155283,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1353730373934312,-0.2221725893155283,-0.1353730373672835,-0.2221725892726151,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001353729020288373,-0.0002221723671567966,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1353730373817371,0.2221725892963363,-0.135372901999483,-0.2221723671086206,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.926981827760545,-0.2601663288859739,0.004540758939344572,0.01617888503079173,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
50.11872336272717,0.0,-164158.6274104013,-234800.4658239083,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1641586274104013,-0.2348004658239083,-0.1641586273821418,-0.234800465783488,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001641584632625988,-0.0002348002310389258,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1641586273968066,0.2348004658044635,-0.1641584632270027,-0.2348002309880116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.9097812663271104,-0.2864948755082807,0.005000278767116105,0.0158786786034851,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
56.23413251903484,0.0,-197336.2642103961,-244390.1203720685,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1973362641801195,-0.2443901203345726,-0.1973362641801195,-0.2443901203345726,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001973360668796161,-0.0002443898759887401,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1973362641865253,0.2443901203425059,-0.1973360668368256,-0.2443898759357465,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.8890139686961014,-0.3141148390098318,0.005482338071844125,0.01551622088611899,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
63.09573444801924,0.0,-234745.9424652893,-249534.1935057578,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2347459424331898,-0.2495341934716361,-0.2347459424331898,-0.2495341934716361,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002347457077328292,-0.0002495339439858961,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2347459424438518,0.2495341934829698,-0.2347457076819268,-0.249533943931787,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.8641799400233561,-0.3425973893851085,0.005979452358055878,0.01508278532237145,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
70.7945784384137,0.0,-275789.0600090257,-248666.2912179486,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.275789059975415,-0.2486662911876433,-0.2757890599418043,-0.2486662911573382,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002757887842269549,-0.0002486660425579592,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2757890599749895,0.2486662911872597,-0.2757887841671527,-0.2486660425040383,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.8348215494166052,-0.3713415274078377,0.006481132210500901,0.01457038474634615,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
79.43282347242804,0.0,-319301.4537265875,-240202.6405348342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3193014536572239,-0.2402026404826537,-0.3193014536572239,-0.2402026404826537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0003193011344259904,-0.0002402024003328382,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.319301453679946,0.240202640499747,-0.3193011343567529,-0.2402024002807526,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.8005815581595753,-0.3995631700100759,0.006973692798072982,0.01397278416614098,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
89.12509381337442,0.0,-363472.2368239806,-222764.5650900027,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3634722368239806,-0.2227645650900027,-0.3634722367536083,-0.222764565046873,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0003634718733929767,-0.0002227643423507084,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3634722368111447,0.2227645650821359,-0.3634718733141612,-0.2227643423024041,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.7612735760555582,-0.426305193954417,0.007440429168951356,0.0132867304590234,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
99.99999999999984,0.0,-405859.4935532307,-195468.2026651998,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4058594935532307,-0.1954682026651998,-0.4058594934831972,-0.1954682026314706,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000405859087748832,-0.0001954680072235318,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4058594935479514,0.1954682026626573,-0.4058590876608252,-0.1954680071811464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.7169568002659169,-0.4504772433313292,0.007862311022487975,0.01251325681024605,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
112.2018454301962,0.0,-443551.3533578094,-158233.604647339,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4435513532895952,-0.1582336046230041,-0.4435513532213811,-0.1582336045986693,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0004435509097786713,-0.0001582334464038224,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4435513532640433,0.1582336046138888,-0.4435509096824913,-0.1582334463695109,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.6680009622858173,-0.4709306494762104,0.008219290308428348,0.01165881625162091,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
125.8925411794165,0.0,-473493.3255124419,-112030.0560985309,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4734933254475421,-0.1120300560831755,-0.4734933253826421,-0.1120300560678199,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0004734928520095701,-0.0001120299440662162,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4734933254324604,0.112030056079607,-0.4734928519068975,-0.1120299440419235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.6151231395079979,-0.4865661955985208,0.008492182074503165,0.01073592414452188,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
141.2537544622752,0.0,-492948.3635114073,-58958.39781463923,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4929483634511885,-0.05895839780743684,-0.4929483633909699,-0.05895839780023444,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0004929478705792087,-5.895833885817476e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.492948363454243,0.05895839780780212,-0.4929478704723176,-0.05895833884539015,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.5593786008977267,-0.4964616618727072,0.00866489054821087,0.009762998406786124,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
158.4893192461111,0.0,-499991.2178218017,-2095.473321095197,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4999912178218017,-0.002095473321095197,-0.499991217712928,-0.002095473320638911,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0004999907178656902,-2.09547122576899e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4999912177825311,0.002095473320930608,-0.499990717757272,-0.002095471225314557,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.5020954916828668,-0.4999956088540191,0.008726569564990454,0.008763219545517415,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
177.8279410038919,0.0,-493896.4927364236,54904.47035531511,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4938964926405727,0.05490447034465984,-0.4938964926405727,0.05490447034465984,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0004938959987993774,5.490441544633668e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4938964926223997,-0.05490447034263973,-0.4938959986922806,0.0549044154344312,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4447573202138353,-0.4969388758121612,0.008673219515416955,0.007762479665888045,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
199.5262314968876,0.0,-475292.8089189061,108365.8169000083,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4752928088366967,0.1083658168812646,-0.4752928087544873,0.1083658168625211,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0004752923336067986,0.0001083657085297913,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4752928088289045,-0.108365816879488,-0.4752923335037359,0.1083657085062932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3888532700857336,-0.4874899018414386,0.008508303814885633,0.006786769924823397,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
223.8721138568335,0.0,-446028.9633577754,155153.6190499008,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4460289633577754,0.1551536190499008,-0.4460289632890174,0.1551536190259829,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0004460285173950145,0.0001551534639193106,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4460289633576282,-0.1551536190498495,-0.4460285172982975,0.155153463885667,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3357273050394795,-0.4722440911888561,0.008242214227738723,0.005859546914697941,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
251.1886431509575,0.0,-408799.1658575654,193087.6094834287,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4087991658013997,0.1930876094569001,-0.4087991658013997,0.1930876094569001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0004087987570551585,0.0001930874163942883,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4087991657935127,-0.1930876094531747,-0.4087987569665142,0.1930874163524191,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2864574583499448,-0.4521057209127844,0.007890733365876649,0.004999625865706181,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
281.8382931264447,0.0,-366651.4580055025,221116.3434725011,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3666514579606058,0.2211163434454253,-0.3666514579157091,0.2211163434183496,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0003666510913636895,0.0002211161223619744,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3666514579606057,-0.2211163434454254,-0.3666510912841847,0.2211161223140274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2417863849194245,-0.4281655392101627,0.00747289837656531,0.004219968551221408,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
